id_ticket,id_tienda,timestamp,total_venta,total_articulos,id_cliente
TICKET_0004491,STORE_03,2024-03-08 07:14:00,8.87,1,CUST_00269
TICKET_0004492,STORE_07,2024-02-14 07:11:00,11.13,1,CUST_00659
TICKET_0004493,STORE_05,2024-02-25 09:24:00,19.9,3,CUST_00192
TICKET_0004494,STORE_08,2024-02-26 14:19:00,22.2,2,CUST_00066
TICKET_0004495,STORE_05,2024-02-18 07:51:00,12.5,2,CUST_00010
TICKET_0004496,STORE_03,2024-01-16 17:42:00,9.44,1,CUST_00301
TICKET_0004497,STORE_09,2024-02-14 15:36:00,27.51,3,CUST_00900
TICKET_0004498,STORE_05,2024-01-28 11:43:00,16.95,2,CUST_00514
TICKET_0004499,STORE_03,2024-03-30 10:19:00,6.13,1,CUST_00150
TICKET_0004500,STORE_07,2024-03-30 10:26:00,23.25,3,CUST_00708
TICKET_0004501,STORE_02,2024-02-29 18:41:00,28.77,5,CUST_00536
TICKET_0004502,STORE_03,2024-01-06 08:29:00,24.5,3,CUST_00428
TICKET_0004503,STORE_05,2024-01-08 14:31:00,3.21,1,CUST_00971
TICKET_0004504,STORE_01,2024-02-02 16:47:00,25.38,3,CUST_00913
TICKET_0004505,STORE_01,2024-01-10 13:12:00,16.98,2,CUST_00510
TICKET_0004506,STORE_03,2024-03-13 12:02:00,12.57,2,CUST_00678
TICKET_0004507,STORE_09,2024-03-05 20:21:00,20.57,3,CUST_00712
TICKET_0004508,STORE_04,2024-01-25 09:14:00,8.82,2,CUST_00540
TICKET_0004509,STORE_02,2024-02-10 13:41:00,16.53,2,CUST_00274
TICKET_0004510,STORE_01,2024-02-17 18:47:00,7.6,1,CUST_00136
TICKET_0004511,STORE_04,2024-01-24 18:58:00,37.32,4,CUST_00433
TICKET_0004512,STORE_07,2024-01-28 12:57:00,24.25,3,CUST_00283
TICKET_0004513,STORE_08,2024-03-23 12:06:00,8.1,2,CUST_00600
TICKET_0004514,STORE_08,2024-03-04 10:27:00,28.42,3,CUST_00836
TICKET_0004515,STORE_05,2024-03-26 08:40:00,13.5,1,CUST_00344
TICKET_0004516,STORE_10,2024-03-29 14:41:00,5.88,1,CUST_00506
TICKET_0004517,STORE_01,2024-01-09 13:56:00,2.63,1,CUST_00897
TICKET_0004518,STORE_03,2024-01-14 11:40:00,13.95,3,CUST_00568
TICKET_0004519,STORE_08,2024-03-23 20:46:00,13.63,3,CUST_00346
TICKET_0004520,STORE_01,2024-02-08 10:11:00,34.85,3,CUST_00009
TICKET_0004521,STORE_08,2024-03-06 18:57:00,12.89,2,CUST_00300
TICKET_0004522,STORE_10,2024-01-06 07:01:00,3.35,1,CUST_00780
TICKET_0004523,STORE_06,2024-03-23 16:56:00,30.22,3,CUST_00639
TICKET_0004524,STORE_08,2024-01-14 10:01:00,18.88,3,CUST_00451
TICKET_0004525,STORE_06,2024-03-12 16:45:00,10.1,1,CUST_00770
TICKET_0004526,STORE_06,2024-01-10 09:43:00,29.52,5,CUST_00295
TICKET_0004527,STORE_08,2024-03-24 15:55:00,14.6,2,CUST_00610
TICKET_0004528,STORE_02,2024-02-20 08:27:00,24.23,2,CUST_00788
TICKET_0004529,STORE_02,2024-02-06 17:59:00,13.56,2,CUST_00278
TICKET_0004530,STORE_03,2024-02-06 12:29:00,22.58,4,CUST_00547
TICKET_0004531,STORE_09,2024-03-10 19:16:00,14.22,1,CUST_00163
TICKET_0004532,STORE_06,2024-01-05 16:40:00,32.58,4,CUST_00729
TICKET_0004533,STORE_06,2024-03-12 16:34:00,32.19,4,CUST_00858
TICKET_0004534,STORE_07,2024-01-07 09:08:00,9.61,2,CUST_00557
TICKET_0004535,STORE_10,2024-01-16 08:25:00,17.48,2,CUST_00217
TICKET_0004536,STORE_09,2024-01-10 16:14:00,33.76,4,CUST_00631
TICKET_0004537,STORE_08,2024-03-22 20:18:00,14.66,2,CUST_00654
TICKET_0004538,STORE_04,2024-02-13 17:43:00,26.02,3,CUST_00942
TICKET_0004539,STORE_10,2024-03-17 07:51:00,15.5,2,CUST_00931
TICKET_0004540,STORE_05,2024-01-06 12:55:00,12.51,2,CUST_00875
TICKET_0004541,STORE_05,2024-02-13 13:46:00,21.51,5,CUST_00421
TICKET_0004542,STORE_01,2024-03-29 08:04:00,43.69,5,CUST_00083
TICKET_0004543,STORE_07,2024-01-18 13:57:00,13.58,1,CUST_00291
TICKET_0004544,STORE_08,2024-02-04 18:55:00,14.75,2,CUST_00637
TICKET_0004545,STORE_07,2024-01-27 11:17:00,17.15,2,CUST_00380
TICKET_0004546,STORE_10,2024-03-10 13:36:00,25.03,3,CUST_00762
TICKET_0004547,STORE_06,2024-02-15 07:38:00,16.79,2,CUST_00194
TICKET_0004548,STORE_08,2024-02-06 10:34:00,20.68,3,CUST_00741
TICKET_0004549,STORE_02,2024-03-05 08:31:00,21.07,3,CUST_00663
TICKET_0004550,STORE_01,2024-02-12 08:25:00,3.16,1,CUST_00429
TICKET_0004551,STORE_02,2024-01-26 13:36:00,27.82,2,CUST_00121
TICKET_0004552,STORE_05,2024-03-18 11:57:00,11.49,2,CUST_00488
TICKET_0004553,STORE_09,2024-02-09 16:36:00,3.36,1,CUST_00848
TICKET_0004554,STORE_06,2024-01-12 07:35:00,11.87,1,CUST_00359
TICKET_0004555,STORE_07,2024-01-18 12:13:00,30.7,5,CUST_00844
TICKET_0004556,STORE_08,2024-03-23 17:54:00,28.7,4,CUST_00085
TICKET_0004557,STORE_10,2024-03-30 17:24:00,33.0,3,CUST_00070
TICKET_0004558,STORE_07,2024-02-10 12:42:00,24.93,5,CUST_00883
TICKET_0004559,STORE_04,2024-02-17 07:37:00,9.9,2,CUST_00322
TICKET_0004560,STORE_10,2024-02-08 21:27:00,33.25,4,CUST_00689
TICKET_0004561,STORE_05,2024-01-24 18:58:00,3.63,1,CUST_00030
TICKET_0004562,STORE_06,2024-02-23 12:06:00,3.07,1,CUST_00812
TICKET_0004563,STORE_07,2024-03-05 07:05:00,21.06,2,CUST_00762
TICKET_0004564,STORE_10,2024-03-18 18:18:00,9.72,1,CUST_00234
TICKET_0004565,STORE_04,2024-01-18 17:57:00,12.22,2,CUST_00507
TICKET_0004566,STORE_07,2024-01-11 21:50:00,38.62,4,CUST_00851
TICKET_0004567,STORE_01,2024-02-01 16:21:00,6.52,1,CUST_00737
TICKET_0004568,STORE_08,2024-01-13 08:39:00,19.6,2,CUST_00860
TICKET_0004569,STORE_09,2024-01-22 09:58:00,21.74,2,CUST_00145
TICKET_0004570,STORE_06,2024-03-05 17:09:00,10.33,2,CUST_00324
TICKET_0004571,STORE_09,2024-02-24 13:25:00,11.14,2,CUST_00619
TICKET_0004572,STORE_09,2024-02-04 17:22:00,10.21,2,CUST_00931
TICKET_0004573,STORE_08,2024-01-07 15:44:00,38.24,3,CUST_00080
TICKET_0004574,STORE_03,2024-02-01 14:07:00,4.45,1,CUST_00139
TICKET_0004575,STORE_03,2024-02-28 12:45:00,6.04,1,CUST_00934
TICKET_0004576,STORE_07,2024-03-19 14:10:00,17.98,2,CUST_00302
TICKET_0004577,STORE_06,2024-02-25 08:17:00,22.98,2,CUST_00310
TICKET_0004578,STORE_07,2024-03-09 21:14:00,36.63,4,CUST_00673
TICKET_0004579,STORE_09,2024-02-23 09:06:00,3.01,1,CUST_00865
TICKET_0004580,STORE_04,2024-02-08 07:07:00,8.2,1,CUST_00229
TICKET_0004581,STORE_09,2024-01-10 08:42:00,9.27,1,CUST_00770
TICKET_0004582,STORE_03,2024-03-02 10:13:00,12.7,1,CUST_00907
TICKET_0004583,STORE_06,2024-01-04 13:01:00,10.84,2,CUST_00699
TICKET_0004584,STORE_09,2024-03-31 11:18:00,4.2,1,CUST_00571
TICKET_0004585,STORE_01,2024-02-25 07:33:00,8.8,1,CUST_00724
TICKET_0004586,STORE_07,2024-02-05 18:47:00,35.66,3,CUST_00718
TICKET_0004587,STORE_03,2024-01-27 15:35:00,13.96,2,CUST_00289
TICKET_0004588,STORE_10,2024-02-09 21:31:00,17.08,2,CUST_00194
TICKET_0004589,STORE_10,2024-03-23 07:39:00,12.34,2,CUST_00843
TICKET_0004590,STORE_07,2024-03-08 10:15:00,26.57,3,CUST_00381
TICKET_0004591,STORE_09,2024-01-16 14:45:00,31.39,3,CUST_00385
TICKET_0004592,STORE_10,2024-02-05 16:23:00,16.13,3,CUST_00823
TICKET_0004593,STORE_04,2024-03-27 12:22:00,15.11,1,CUST_00646
TICKET_0004594,STORE_09,2024-01-03 07:44:00,8.66,2,CUST_00663
TICKET_0004595,STORE_07,2024-03-20 09:19:00,16.09,2,CUST_00402
TICKET_0004596,STORE_06,2024-02-29 07:28:00,12.95,2,CUST_00115
TICKET_0004597,STORE_04,2024-03-09 15:22:00,8.07,1,CUST_00687
TICKET_0004598,STORE_10,2024-02-09 19:08:00,16.7,2,CUST_00800
TICKET_0004599,STORE_03,2024-02-22 11:00:00,17.57,2,CUST_00694
TICKET_0004600,STORE_10,2024-01-07 12:58:00,6.17,1,CUST_00013
TICKET_0004601,STORE_06,2024-03-02 11:32:00,12.68,2,CUST_00909
TICKET_0004602,STORE_02,2024-01-18 17:59:00,25.11,3,CUST_00898
TICKET_0004603,STORE_03,2024-03-10 17:37:00,14.99,2,CUST_00457
TICKET_0004604,STORE_04,2024-02-28 20:44:00,14.08,2,CUST_00139
TICKET_0004605,STORE_02,2024-02-03 12:42:00,15.15,2,CUST_00651
TICKET_0004606,STORE_06,2024-01-02 07:14:00,7.74,1,CUST_00538
TICKET_0004607,STORE_10,2024-03-05 20:43:00,14.19,1,CUST_00744
TICKET_0004608,STORE_03,2024-02-03 19:02:00,48.75,5,CUST_00387
TICKET_0004609,STORE_06,2024-01-22 21:18:00,13.85,2,CUST_00572
TICKET_0004610,STORE_07,2024-03-29 18:05:00,26.13,3,CUST_00557
TICKET_0004611,STORE_04,2024-03-25 16:15:00,7.56,2,CUST_00848
TICKET_0004612,STORE_06,2024-01-09 16:40:00,15.58,3,CUST_00490
TICKET_0004613,STORE_03,2024-01-27 12:57:00,35.27,5,CUST_00660
TICKET_0004614,STORE_07,2024-02-22 16:14:00,22.07,3,CUST_00301
TICKET_0004615,STORE_06,2024-03-11 20:25:00,3.44,1,CUST_00276
TICKET_0004616,STORE_05,2024-02-12 09:06:00,8.89,1,CUST_00413
TICKET_0004617,STORE_02,2024-03-14 12:03:00,24.43,3,CUST_00271
TICKET_0004618,STORE_07,2024-02-26 16:45:00,26.42,2,CUST_00060
TICKET_0004619,STORE_06,2024-03-18 09:03:00,26.34,3,CUST_00548
TICKET_0004620,STORE_10,2024-01-08 10:17:00,19.31,2,CUST_00950
TICKET_0004621,STORE_10,2024-02-21 20:46:00,32.94,4,CUST_00536
TICKET_0004622,STORE_05,2024-01-01 15:37:00,22.68,2,CUST_00236
TICKET_0004623,STORE_08,2024-03-16 11:39:00,29.28,2,CUST_00429
TICKET_0004624,STORE_04,2024-01-26 14:29:00,6.15,2,CUST_00447
TICKET_0004625,STORE_10,2024-03-13 14:31:00,26.74,4,CUST_00721
TICKET_0004626,STORE_03,2024-02-25 11:16:00,13.33,2,CUST_00410
TICKET_0004627,STORE_02,2024-02-12 17:58:00,36.48,3,CUST_00398
TICKET_0004628,STORE_01,2024-01-06 08:21:00,15.52,2,CUST_00413
TICKET_0004629,STORE_07,2024-02-09 21:07:00,27.08,4,CUST_00699
TICKET_0004630,STORE_03,2024-03-08 18:37:00,9.84,1,CUST_00137
TICKET_0004631,STORE_10,2024-02-11 20:05:00,4.47,1,CUST_00733
TICKET_0004632,STORE_04,2024-03-03 21:35:00,26.24,3,CUST_00032
TICKET_0004633,STORE_05,2024-01-30 16:43:00,3.02,1,CUST_00462
TICKET_0004634,STORE_01,2024-01-09 19:04:00,9.47,1,CUST_00164
TICKET_0004635,STORE_04,2024-03-09 17:14:00,16.99,3,CUST_00329
TICKET_0004636,STORE_07,2024-01-15 12:37:00,14.79,2,CUST_00151
TICKET_0004637,STORE_08,2024-03-21 16:21:00,5.92,2,CUST_00093
TICKET_0004638,STORE_05,2024-01-30 18:26:00,10.27,1,CUST_00968
TICKET_0004639,STORE_05,2024-02-02 07:51:00,21.44,2,CUST_00953
TICKET_0004640,STORE_04,2024-02-20 19:08:00,4.48,1,CUST_00670
TICKET_0004641,STORE_06,2024-03-20 20:06:00,8.2,2,CUST_00091
TICKET_0004642,STORE_10,2024-03-18 08:57:00,17.51,2,CUST_00572
TICKET_0004643,STORE_04,2024-01-02 19:15:00,21.44,2,CUST_00882
TICKET_0004644,STORE_04,2024-02-14 09:55:00,15.45,2,CUST_00748
TICKET_0004645,STORE_02,2024-03-20 20:19:00,3.62,1,CUST_00366
TICKET_0004646,STORE_04,2024-01-25 21:56:00,37.73,3,CUST_00215
TICKET_0004647,STORE_10,2024-03-29 18:53:00,28.54,3,CUST_00174
TICKET_0004648,STORE_10,2024-01-08 17:32:00,31.25,4,CUST_00811
TICKET_0004649,STORE_01,2024-01-07 07:17:00,4.31,1,CUST_00139
TICKET_0004650,STORE_03,2024-03-02 19:37:00,23.33,2,CUST_00683
TICKET_0004651,STORE_01,2024-01-14 18:35:00,18.94,3,CUST_00825
TICKET_0004652,STORE_06,2024-03-06 13:44:00,11.11,2,CUST_00203
TICKET_0004653,STORE_02,2024-03-24 13:28:00,15.25,1,CUST_00156
TICKET_0004654,STORE_04,2024-03-29 17:09:00,2.19,1,CUST_00907
TICKET_0004655,STORE_04,2024-02-17 11:41:00,19.87,3,CUST_00103
TICKET_0004656,STORE_06,2024-02-26 21:56:00,21.11,3,CUST_00541
TICKET_0004657,STORE_04,2024-01-22 08:56:00,21.86,3,CUST_00531
TICKET_0004658,STORE_07,2024-03-16 08:01:00,30.67,3,CUST_00233
TICKET_0004659,STORE_03,2024-01-23 17:30:00,31.86,5,CUST_00498
TICKET_0004660,STORE_04,2024-01-16 11:15:00,4.42,1,CUST_00193
TICKET_0004661,STORE_07,2024-03-09 20:17:00,18.67,3,CUST_00857
TICKET_0004662,STORE_02,2024-01-20 11:34:00,18.36,2,CUST_00136
TICKET_0004663,STORE_03,2024-01-08 07:50:00,21.5,3,CUST_00351
TICKET_0004664,STORE_01,2024-03-19 11:43:00,36.24,3,CUST_00760
TICKET_0004665,STORE_03,2024-01-15 13:13:00,28.06,3,CUST_00790
TICKET_0004666,STORE_04,2024-02-06 21:41:00,16.49,2,CUST_00074
TICKET_0004667,STORE_04,2024-01-29 14:59:00,25.49,3,CUST_00598
TICKET_0004668,STORE_10,2024-03-16 15:45:00,12.17,1,CUST_00880
TICKET_0004669,STORE_09,2024-02-08 12:24:00,22.72,3,CUST_00068
TICKET_0004670,STORE_07,2024-01-26 11:03:00,14.33,1,CUST_00832
TICKET_0004671,STORE_03,2024-02-26 21:17:00,9.01,2,CUST_00132
TICKET_0004672,STORE_08,2024-03-13 11:43:00,6.07,1,CUST_00629
TICKET_0004673,STORE_09,2024-03-08 11:50:00,36.66,4,CUST_00673
TICKET_0004674,STORE_06,2024-01-25 17:39:00,25.42,3,CUST_00323
TICKET_0004675,STORE_06,2024-01-26 19:03:00,16.45,3,CUST_00520
TICKET_0004676,STORE_06,2024-02-03 09:14:00,18.67,2,CUST_00349
TICKET_0004677,STORE_02,2024-03-27 10:13:00,11.74,2,CUST_00918
TICKET_0004678,STORE_01,2024-02-24 20:20:00,8.85,1,CUST_00411
TICKET_0004679,STORE_07,2024-03-06 13:08:00,7.16,2,CUST_00393
TICKET_0004680,STORE_08,2024-01-13 09:13:00,21.85,2,CUST_00226
TICKET_0004681,STORE_10,2024-03-07 13:58:00,21.93,2,CUST_00013
TICKET_0004682,STORE_03,2024-03-31 08:15:00,16.89,3,CUST_00810
TICKET_0004683,STORE_05,2024-02-25 10:24:00,23.39,4,CUST_00370
TICKET_0004684,STORE_05,2024-01-04 07:06:00,52.03,5,CUST_00689
TICKET_0004685,STORE_09,2024-01-23 11:07:00,24.83,3,CUST_00361
TICKET_0004686,STORE_05,2024-01-22 08:23:00,11.15,1,CUST_00693
TICKET_0004687,STORE_01,2024-01-09 17:20:00,10.57,1,CUST_00399
TICKET_0004688,STORE_07,2024-01-28 09:18:00,19.55,2,CUST_00798
TICKET_0004689,STORE_10,2024-02-14 08:30:00,12.75,1,CUST_00654
TICKET_0004690,STORE_03,2024-02-02 21:26:00,13.96,2,CUST_00650
TICKET_0004691,STORE_10,2024-03-16 21:47:00,7.75,1,CUST_00241
TICKET_0004692,STORE_07,2024-03-21 08:36:00,46.22,5,CUST_00498
TICKET_0004693,STORE_07,2024-03-11 17:35:00,5.25,1,CUST_00609
TICKET_0004694,STORE_10,2024-02-04 13:51:00,19.92,4,CUST_00574
TICKET_0004695,STORE_10,2024-02-09 07:50:00,4.55,1,CUST_00734
TICKET_0004696,STORE_03,2024-03-28 17:47:00,13.8,1,CUST_00663
TICKET_0004697,STORE_01,2024-01-26 08:03:00,5.17,1,CUST_00095
TICKET_0004698,STORE_05,2024-01-09 18:32:00,37.03,4,CUST_00734
TICKET_0004699,STORE_09,2024-03-04 18:22:00,22.68,3,CUST_00147
TICKET_0004700,STORE_09,2024-02-14 10:56:00,14.2,1,CUST_00770
TICKET_0004701,STORE_07,2024-02-13 13:47:00,38.71,4,CUST_00058
TICKET_0004702,STORE_04,2024-03-15 08:22:00,27.28,3,CUST_00464
TICKET_0004703,STORE_02,2024-03-31 11:42:00,13.27,2,CUST_00160
TICKET_0004704,STORE_05,2024-03-03 16:06:00,37.17,4,CUST_00434
TICKET_0004705,STORE_09,2024-01-18 14:07:00,5.65,2,CUST_00670
TICKET_0004706,STORE_08,2024-01-04 20:26:00,9.56,1,CUST_00872
TICKET_0004707,STORE_08,2024-03-17 11:17:00,21.65,3,CUST_00363
TICKET_0004708,STORE_05,2024-01-24 13:40:00,12.24,1,CUST_00277
TICKET_0004709,STORE_04,2024-01-09 21:07:00,5.61,1,CUST_00712
TICKET_0004710,STORE_10,2024-01-18 08:57:00,16.39,2,CUST_00857
TICKET_0004711,STORE_06,2024-03-25 21:48:00,24.12,3,CUST_00197
TICKET_0004712,STORE_04,2024-03-10 17:30:00,3.27,1,CUST_00556
TICKET_0004713,STORE_07,2024-03-31 15:41:00,21.31,2,CUST_01000
TICKET_0004714,STORE_10,2024-03-10 20:08:00,44.64,4,CUST_00890
TICKET_0004715,STORE_06,2024-03-14 20:32:00,27.4,4,CUST_00387
TICKET_0004716,STORE_07,2024-03-21 16:02:00,25.94,3,CUST_00364
TICKET_0004717,STORE_06,2024-02-07 11:45:00,21.52,4,CUST_00547
TICKET_0004718,STORE_07,2024-02-29 09:31:00,18.66,3,CUST_00741
TICKET_0004719,STORE_01,2024-01-12 16:49:00,15.32,2,CUST_00716
TICKET_0004720,STORE_02,2024-02-16 10:49:00,15.34,2,CUST_00724
TICKET_0004721,STORE_10,2024-03-17 19:52:00,18.28,2,CUST_00563
TICKET_0004722,STORE_10,2024-01-23 08:38:00,41.48,6,CUST_00997
TICKET_0004723,STORE_05,2024-01-26 07:46:00,20.54,4,CUST_00816
TICKET_0004724,STORE_02,2024-03-14 12:36:00,15.02,2,CUST_00755
TICKET_0004725,STORE_05,2024-02-04 08:38:00,30.57,3,CUST_00847
TICKET_0004726,STORE_04,2024-03-25 09:17:00,33.7,5,CUST_00369
TICKET_0004727,STORE_02,2024-02-23 15:01:00,16.56,2,CUST_00859
TICKET_0004728,STORE_07,2024-03-30 07:05:00,49.92,5,CUST_00498
TICKET_0004729,STORE_04,2024-03-18 08:47:00,31.27,3,CUST_00207
TICKET_0004730,STORE_09,2024-02-02 11:25:00,41.76,6,CUST_00367
TICKET_0004731,STORE_03,2024-01-06 17:19:00,14.93,1,CUST_00041
TICKET_0004732,STORE_03,2024-02-07 07:24:00,26.45,4,CUST_00382
TICKET_0004733,STORE_09,2024-02-15 12:15:00,14.69,3,CUST_00087
TICKET_0004734,STORE_01,2024-01-01 12:44:00,9.32,2,CUST_00480
TICKET_0004735,STORE_02,2024-02-26 07:55:00,39.02,4,CUST_00233
TICKET_0004736,STORE_04,2024-02-12 17:28:00,27.21,2,CUST_00463
TICKET_0004737,STORE_09,2024-02-24 07:54:00,9.21,2,CUST_00958
TICKET_0004738,STORE_10,2024-02-08 19:57:00,17.15,2,CUST_00320
TICKET_0004739,STORE_09,2024-03-18 11:53:00,20.23,2,CUST_00041
TICKET_0004740,STORE_01,2024-01-14 17:51:00,7.73,2,CUST_00179
TICKET_0004741,STORE_08,2024-03-25 08:56:00,13.59,2,CUST_00700
TICKET_0004742,STORE_02,2024-02-13 11:14:00,4.61,1,CUST_00868
TICKET_0004743,STORE_07,2024-01-03 18:53:00,23.9,3,CUST_00688
TICKET_0004744,STORE_07,2024-03-17 19:29:00,20.78,4,CUST_00373
TICKET_0004745,STORE_07,2024-03-13 14:54:00,12.16,3,CUST_00170
TICKET_0004746,STORE_05,2024-03-03 15:26:00,6.28,2,CUST_00045
TICKET_0004747,STORE_02,2024-02-27 07:49:00,27.12,3,CUST_00349
TICKET_0004748,STORE_01,2024-01-24 19:46:00,14.43,1,CUST_00493
TICKET_0004749,STORE_07,2024-02-24 09:06:00,22.56,2,CUST_00992
TICKET_0004750,STORE_02,2024-01-26 15:17:00,8.02,1,CUST_00798
TICKET_0004751,STORE_08,2024-01-17 10:55:00,37.44,3,CUST_00501
TICKET_0004752,STORE_01,2024-01-02 09:33:00,28.91,3,CUST_00522
TICKET_0004753,STORE_09,2024-02-26 12:46:00,4.65,1,CUST_00077
TICKET_0004754,STORE_02,2024-01-28 20:13:00,20.4,2,CUST_00841
TICKET_0004755,STORE_05,2024-03-12 19:34:00,47.16,4,CUST_00883
TICKET_0004756,STORE_04,2024-01-03 17:15:00,31.33,4,CUST_00133
TICKET_0004757,STORE_08,2024-03-26 10:25:00,9.53,1,CUST_00336
TICKET_0004758,STORE_02,2024-01-05 18:04:00,18.92,2,CUST_00580
TICKET_0004759,STORE_06,2024-03-05 21:44:00,37.96,4,CUST_00711
TICKET_0004760,STORE_06,2024-01-04 19:16:00,38.66,4,CUST_00673
TICKET_0004761,STORE_05,2024-03-21 12:31:00,23.67,4,CUST_00233
TICKET_0004762,STORE_01,2024-02-08 20:46:00,17.39,2,CUST_00007
TICKET_0004763,STORE_03,2024-02-02 07:14:00,4.76,1,CUST_00346
TICKET_0004764,STORE_08,2024-01-15 20:44:00,11.09,3,CUST_00661
TICKET_0004765,STORE_09,2024-03-03 10:59:00,19.19,2,CUST_00990
TICKET_0004766,STORE_06,2024-02-18 08:42:00,46.94,5,CUST_00036
TICKET_0004767,STORE_10,2024-02-24 14:13:00,9.51,1,CUST_00710
TICKET_0004768,STORE_03,2024-03-21 17:08:00,5.74,2,CUST_00294
TICKET_0004769,STORE_04,2024-01-23 08:18:00,3.38,1,CUST_00705
TICKET_0004770,STORE_02,2024-03-05 13:45:00,27.19,3,CUST_00933
TICKET_0004771,STORE_01,2024-03-01 18:51:00,16.99,2,CUST_00215
TICKET_0004772,STORE_03,2024-03-16 15:35:00,20.08,2,CUST_00462
TICKET_0004773,STORE_03,2024-01-09 16:41:00,2.49,1,CUST_00837
TICKET_0004774,STORE_05,2024-01-21 14:01:00,42.66,3,CUST_00709
TICKET_0004775,STORE_03,2024-03-15 21:32:00,9.87,1,CUST_00022
TICKET_0004776,STORE_08,2024-03-24 09:58:00,30.84,3,CUST_00057
TICKET_0004777,STORE_03,2024-01-02 13:01:00,22.32,2,CUST_00329
TICKET_0004778,STORE_03,2024-02-09 08:37:00,12.32,1,CUST_00405
TICKET_0004779,STORE_06,2024-02-01 18:25:00,27.17,4,CUST_00640
TICKET_0004780,STORE_07,2024-01-12 08:50:00,15.67,3,CUST_00560
TICKET_0004781,STORE_04,2024-01-18 07:00:00,16.69,2,CUST_00712
TICKET_0004782,STORE_04,2024-03-22 20:00:00,32.28,3,CUST_00626
TICKET_0004783,STORE_08,2024-01-03 17:38:00,12.64,2,CUST_00324
TICKET_0004784,STORE_03,2024-02-01 19:47:00,30.09,3,CUST_00161
TICKET_0004785,STORE_09,2024-01-02 10:54:00,14.2,1,CUST_00089
TICKET_0004786,STORE_04,2024-03-03 10:09:00,10.05,1,CUST_00135
TICKET_0004787,STORE_06,2024-01-23 18:56:00,28.52,3,CUST_00595
TICKET_0004788,STORE_07,2024-02-06 09:20:00,31.93,4,CUST_00381
TICKET_0004789,STORE_01,2024-03-01 10:39:00,20.41,4,CUST_00476
TICKET_0004790,STORE_08,2024-01-21 17:48:00,37.89,4,CUST_00109
TICKET_0004791,STORE_09,2024-03-16 07:20:00,11.37,2,CUST_00077
TICKET_0004792,STORE_01,2024-03-15 07:46:00,12.07,3,CUST_00775
TICKET_0004793,STORE_09,2024-01-17 20:46:00,18.0,2,CUST_00740
TICKET_0004794,STORE_05,2024-01-02 09:58:00,16.89,2,CUST_00742
TICKET_0004795,STORE_07,2024-01-11 16:40:00,12.83,2,CUST_00064
TICKET_0004796,STORE_01,2024-01-08 13:53:00,2.97,1,CUST_00318
TICKET_0004797,STORE_06,2024-01-12 20:44:00,12.6,2,CUST_00302
TICKET_0004798,STORE_04,2024-02-13 17:52:00,35.32,3,CUST_00610
TICKET_0004799,STORE_08,2024-03-31 08:34:00,22.1,2,CUST_00201
TICKET_0004800,STORE_02,2024-03-08 21:23:00,28.9,3,CUST_00293
TICKET_0004801,STORE_10,2024-03-21 20:21:00,36.01,5,CUST_00291
TICKET_0004802,STORE_01,2024-01-22 18:57:00,11.46,1,CUST_00603
TICKET_0004803,STORE_08,2024-02-27 19:34:00,38.93,5,CUST_00324
TICKET_0004804,STORE_10,2024-03-01 19:34:00,33.53,4,CUST_00869
TICKET_0004805,STORE_07,2024-01-19 11:48:00,32.65,4,CUST_00186
TICKET_0004806,STORE_07,2024-02-17 07:36:00,16.39,2,CUST_00677
TICKET_0004807,STORE_04,2024-02-26 12:12:00,9.43,1,CUST_00556
TICKET_0004808,STORE_08,2024-01-10 19:59:00,12.07,2,CUST_00332
TICKET_0004809,STORE_05,2024-01-19 16:14:00,24.99,4,CUST_00011
TICKET_0004810,STORE_04,2024-03-03 13:08:00,20.42,2,CUST_00738
TICKET_0004811,STORE_08,2024-01-12 10:39:00,5.56,1,CUST_00354
TICKET_0004812,STORE_08,2024-01-18 12:04:00,11.64,2,CUST_00819
TICKET_0004813,STORE_05,2024-02-28 17:06:00,17.07,3,CUST_00525
TICKET_0004814,STORE_05,2024-02-13 13:18:00,29.45,3,CUST_00678
TICKET_0004815,STORE_04,2024-03-25 14:42:00,21.87,2,CUST_00613
TICKET_0004816,STORE_07,2024-03-25 14:46:00,45.78,4,CUST_00819
TICKET_0004817,STORE_03,2024-02-13 14:44:00,9.25,1,CUST_00555
TICKET_0004818,STORE_02,2024-03-14 19:14:00,23.43,2,CUST_00344
TICKET_0004819,STORE_07,2024-03-10 10:46:00,5.04,2,CUST_00836
TICKET_0004820,STORE_07,2024-02-15 17:07:00,4.82,1,CUST_00480
TICKET_0004821,STORE_04,2024-02-23 21:57:00,4.24,1,CUST_00587
TICKET_0004822,STORE_05,2024-01-22 13:25:00,9.71,2,CUST_00714
TICKET_0004823,STORE_02,2024-01-17 11:24:00,35.8,3,CUST_00713
TICKET_0004824,STORE_04,2024-02-13 12:34:00,14.37,1,CUST_00705
TICKET_0004825,STORE_02,2024-02-26 17:34:00,58.71,5,CUST_00192
TICKET_0004826,STORE_06,2024-02-13 09:33:00,15.51,3,CUST_00016
TICKET_0004827,STORE_04,2024-02-15 16:13:00,9.81,1,CUST_00482
TICKET_0004828,STORE_08,2024-01-23 20:20:00,11.77,2,CUST_00162
TICKET_0004829,STORE_10,2024-03-27 08:45:00,10.24,2,CUST_00798
TICKET_0004830,STORE_05,2024-01-13 20:39:00,18.28,2,CUST_00151
